date,open,close,high,low,volume
03-Feb-12,5276.1,5325.85,5334.85,5255.55,136503.47
06-Feb-12,5379.45,5361.65,5390.05,5327.25,150317.6
07-Feb-12,5412.95,5335.15,5413.35,5322.95,142169.93
08-Feb-12,5343.8,5368.15,5396.9,5325.2,171281.47
09-Feb-12,5343.05,5412.35,5423.4,5338.9,156837.74
10-Feb-12,5399.8,5381.6,5427.75,5341.05,149082.45
13-Feb-12,5382.1,5390.2,5421.05,5351.4,128024.89
14-Feb-12,5380.8,5416.05,5428.05,5377.95,132852.81
15-Feb-12,5460.6,5531.95,5542.1,5460.6,187373.91
16-Feb-12,5513.75,5521.95,5531.4,5483.75,169038.91
17-Feb-12,5574.2,5564.3,5606.7,5545.2,207038.74
21-Feb-12,5561.9,5607.15,5621.5,5561.75,158795.33
22-Feb-12,5609.75,5505.35,5629.95,5491.35,185024.9
23-Feb-12,5490.05,5483.3,5537.4,5460.8,183164.53
24-Feb-12,5479.15,5429.3,5521.4,5405.9,235699.1
27-Feb-12,5448.1,5281.2,5449.8,5268.15,133667.84
28-Feb-12,5310.5,5375.5,5391.1,5306.45,139913.99
29-Feb-12,5424.95,5385.2,5458.8,5352.25,157479
01-Mar-12,5366,5339.75,5372.45,5297.5,132404.51
02-Mar-12,5369.45,5359.35,5392.55,5315.05,130324.46
03-Mar-12,5360.05,5359.4,5369.6,5353.4,13158.3
05-Mar-12,5342.55,5280.35,5344.5,5265.7,107602.88
06-Mar-12,5266,5222.4,5382.05,5206.4,150124.85
07-Mar-12,5207.05,5220.45,5243.85,5171.45,123289.56
09-Mar-12,5294.1,5333.55,5342.3,5291.6,134479.67
12-Mar-12,5420.1,5359.55,5421.9,5327.3,145691.19
13-Mar-12,5391.05,5429.5,5438.65,5390.8,126747.41
14-Mar-12,5490.55,5463.9,5499.4,5437.8,146045.19
15-Mar-12,5462.5,5380.5,5462.5,5362.3,122779.5
16-Mar-12,5380.35,5317.9,5445.65,5305,164339.98
19-Mar-12,5337.35,5257.05,5340.7,5238.55,110019.31
20-Mar-12,5257.15,5274.85,5297.35,5233.25,115549.68
21-Mar-12,5267.2,5364.95,5372.35,5256,131985.3
22-Mar-12,5361.1,5228.45,5385.95,5205.65,141117.9
23-Mar-12,5255.65,5278.2,5312,5220,114449.27
26-Mar-12,5274.35,5184.25,5274.95,5174.9,106895.52
27-Mar-12,5242.95,5243.15,5277.95,5184.65,131316.97
28-Mar-12,5231.7,5194.75,5236.55,5169.6,109067.15
29-Mar-12,5145.95,5178.85,5194.3,5135.95,146903.53
30-Mar-12,5206.6,5295.55,5307.1,5203.65,120528.97
02-Apr-12,5296.35,5317.9,5331.55,5278.8,92539.62
03-Apr-12,5353.2,5358.5,5378.75,5344.45,105735.73
04-Apr-12,5328.65,5322.9,5338.4,5305.3,87968.06
09-Apr-12,5282.5,5234.4,5287.9,5228,76731.37
10-Apr-12,5254.1,5243.6,5255.8,5211.85,104960.02
11-Apr-12,5209.45,5226.85,5263.65,5190.8,110645.33
12-Apr-12,5246.75,5276.85,5290.6,5246.75,107072.51
13-Apr-12,5255.7,5207.45,5306.75,5185.4,132827.57
16-Apr-12,5190.6,5226.2,5233.5,5183.5,89666.07
17-Apr-12,5266.6,5289.7,5298.2,5208.35,127653.19
18-Apr-12,5320.7,5300,5342,5293.45,110749.86
19-Apr-12,5320.6,5332.4,5342.45,5291.3,100456.19
20-Apr-12,5313.95,5290.85,5336.15,5245.45,99719.93
23-Apr-12,5277.4,5200.6,5310.55,5187.15,93452.16
24-Apr-12,5215.9,5222.65,5232.35,5180.35,112436.33
25-Apr-12,5222.2,5202,5236.1,5160.65,104781.27
26-Apr-12,5214.75,5189,5215.6,5179.05,122583.44
27-Apr-12,5189,5190.6,5223.05,5154.3,99481.21
28-Apr-12,5209.6,5209,5216.4,5196.35,9087.29
30-Apr-12,5201.45,5248.15,5262.15,5201.45,88609.94
02-May-12,5254.3,5239.15,5279.6,5226.45,95755.86
03-May-12,5211.2,5188.4,5217.3,5180.65,100042.39
04-May-12,5166.65,5086.85,5177.2,5070.6,114746.34
07-May-12,5017.8,5114.15,5124.75,4988,116783.17
08-May-12,5114.7,4999.95,5119.95,4983.6,108999.67
09-May-12,4967.9,4974.8,5016.25,4956.45,110138.92
10-May-12,4984.15,4965.7,5039.3,4950.3,96931.28
11-May-12,4938.85,4928.9,4976.25,4906.15,92642.92
14-May-12,4934.35,4907.8,4957.2,4874.5,89605.98
15-May-12,4869.85,4942.8,4955.2,4868.55,97277.46
16-May-12,4875.3,4858.25,4882.25,4837.05,105496
17-May-12,4878.6,4870.2,4922.25,4850.2,97374.62
18-May-12,4796.4,4891.45,4908.5,4788.95,105810.12
21-May-12,4888.5,4906.05,4937.5,4888.5,78126.95
22-May-12,4954.7,4860.5,4956.35,4849.9,90313.13
23-May-12,4843,4835.65,4853.75,4803.95,84393.84
24-May-12,4863.4,4921.4,4931.9,4830.15,90521.09
25-May-12,4905.95,4920.4,4935.8,4889.35,81209.57
28-May-12,4931.7,4985.65,4994.95,4931.3,73868.33
29-May-12,5005.35,4990.1,5020.15,4982.15,85104.91
30-May-12,4964.25,4950.75,4982.25,4944.9,90622.93
31-May-12,4896.1,4924.25,4949.25,4883.55,161783.47
01-Jun-12,4910.85,4841.6,4925,4831.75,89471.98
04-Jun-12,4797.3,4848.15,4858.3,4770.35,89201.45
05-Jun-12,4869.45,4863.3,4898.95,4847.7,85871.57
06-Jun-12,4886.65,4997.1,5010.45,4886.15,116784.56
07-Jun-12,5035.35,5049.65,5059.65,5007.75,106863.85
08-Jun-12,5044.25,5068.35,5084.45,4994.8,97408.55
11-Jun-12,5096.7,5054.1,5124.45,5040.7,96200.89
12-Jun-12,5015.5,5115.9,5128.9,5015.15,94770.4
13-Jun-12,5117.55,5121.45,5144.9,5095.45,97337.17
14-Jun-12,5105.1,5054.75,5130,5047.6,84568.17
15-Jun-12,5069.55,5139.05,5146.2,5069.15,94959.2
18-Jun-12,5174,5064.25,5190.2,5041.7,97516.51
19-Jun-12,5050.8,5103.85,5113.6,5048.1,90806.26
20-Jun-12,5114.55,5120.55,5141.7,5100.7,93164.63
21-Jun-12,5097.35,5165,5170.4,5093.45,97540.16
22-Jun-12,5101.75,5146.05,5159.8,5094,100481.15
25-Jun-12,5158.5,5114.65,5194.6,5105.65,87246.9
26-Jun-12,5107.45,5120.8,5134.55,5095.5,76160.02
27-Jun-12,5149.45,5141.9,5160.1,5129.25,80024.76
28-Jun-12,5148.95,5149.15,5159.05,5125.3,113221.02
29-Jun-12,5191.25,5278.9,5286.25,5189,131437.25
02-Jul-12,5283.85,5278.6,5302.15,5263.35,97386.7
03-Jul-12,5298.85,5287.95,5317,5265.95,103639.12
04-Jul-12,5310.4,5302.55,5317.65,5273.3,107062.69
05-Jul-12,5297.05,5327.3,5333.65,5288.85,100087.12
06-Jul-12,5324.7,5316.95,5327.2,5287.75,97828.28
09-Jul-12,5283.7,5275.15,5300.6,5257.75,84301.41
10-Jul-12,5286.6,5345.35,5348.55,5284.55,95139.08
11-Jul-12,5315.25,5306.3,5336.45,5300.25,101051.52
12-Jul-12,5240,5235.25,5261.75,5217.7,103246.72
13-Jul-12,5242.75,5227.25,5267.15,5216.85,88690.82
16-Jul-12,5232.35,5197.25,5246.85,5190.45,79775.99
17-Jul-12,5228.05,5192.85,5236.7,5181.7,84269.01
18-Jul-12,5199.1,5216.3,5222.85,5169.05,88565
19-Jul-12,5249.85,5242.7,5257.75,5233.15,95824.46
20-Jul-12,5233.55,5205.1,5238.7,5197.5,84406.36
23-Jul-12,5163.25,5117.95,5164.2,5108.1,77833.5
24-Jul-12,5128.8,5128.2,5144,5103.25,86211.17
25-Jul-12,5118.4,5109.6,5121.6,5076.6,90106.6
26-Jul-12,5126.3,5043,5126.3,5032.4,130406.82
27-Jul-12,5124.3,5099.85,5149.95,5077.5,106736.2
30-Jul-12,5129.75,5199.8,5206.6,5129.75,92291.63
31-Jul-12,5214.85,5229,5234.55,5154.05,108394.14
01-Aug-12,5220.7,5240.5,5246.35,5212.65,90000.42
02-Aug-12,5233.1,5227.75,5236.9,5209.95,73451.26
03-Aug-12,5195.6,5215.7,5220.2,5164.65,89036.66
06-Aug-12,5260.85,5282.55,5293.2,5260.85,86392.44
07-Aug-12,5295.4,5336.7,5350.1,5281.65,98621.17
08-Aug-12,5345.25,5338,5377.6,5331.05,113483.48
09-Aug-12,5348.3,5322.95,5368.2,5312.1,112628.71
10-Aug-12,5308.2,5320.4,5330.1,5294.1,104993.52
13-Aug-12,5316.35,5347.9,5352.45,5309.05,88847.2
14-Aug-12,5343.25,5380.35,5387.05,5328.8,93847.72
16-Aug-12,5385.95,5362.95,5390.65,5356.65,101659.4
17-Aug-12,5368.6,5366.3,5399.95,5341.7,102624.97
21-Aug-12,5368.7,5421,5425.15,5368.7,93570.49
22-Aug-12,5395.75,5412.85,5433.35,5394.8,88989.58
23-Aug-12,5426.15,5415.35,5448.6,5393.85,101097.11
24-Aug-12,5392.6,5386.7,5399.65,5371,88813.66
27-Aug-12,5387.85,5350.25,5399.15,5346.65,75789.65
28-Aug-12,5348.05,5334.6,5359.25,5312.6,95008.09
29-Aug-12,5343.85,5287.8,5345.5,5282.7,90697.55
30-Aug-12,5268.6,5315.05,5342.8,5255.05,150110.38
31-Aug-12,5298.2,5258.5,5303.25,5238.9,109074.66
03-Sep-12,5276.5,5253.75,5295.8,5243.15,78210.09
04-Sep-12,5249.15,5274,5278.35,5233.2,78124.22
05-Sep-12,5243.9,5225.7,5259.5,5215.7,88131.85
06-Sep-12,5217.65,5238.4,5260.6,5217.65,83271.46
07-Sep-12,5309.45,5342.1,5347.15,5309.2,98704.3
08-Sep-12,5343.65,5358.7,5366.3,5343.45,10480.58
10-Sep-12,5361.9,5363.45,5375.45,5349.1,81226.98
11-Sep-12,5336.1,5390,5393.35,5332.1,81478.96
12-Sep-12,5404.45,5431,5435.55,5393.95,94125.28
13-Sep-12,5435.2,5435.35,5447.45,5421.85,89066.35
14-Sep-12,5528.35,5577.65,5586.65,5526.95,148557.27
17-Sep-12,5631.75,5610,5652.2,5585.15,182361.27
18-Sep-12,5602.4,5600.05,5620.55,5586.45,138801.6
20-Sep-12,5536.95,5554.25,5581.35,5534.9,124067.63
21-Sep-12,5577,5691.15,5720,5575.45,190835.09
24-Sep-12,5691.95,5669.6,5709.85,5662.75,160815.43
25-Sep-12,5674.9,5673.9,5702.7,5652.45,198846.43
26-Sep-12,5653.4,5663.45,5672.8,5638.65,143696.53
27-Sep-12,5673.75,5649.5,5693.7,5639.7,189600.72
28-Sep-12,5684.8,5703.3,5735.15,5683.45,141489.71
01-Oct-12,5704.75,5718.8,5722.95,5694,104864.33
03-Oct-12,5727.7,5731.25,5743.25,5715.8,139250.94
04-Oct-12,5751.55,5787.6,5807.25,5751.35,146426.34
05-Oct-12,5815,5746.95,5815.35,4888.2,199344.41
08-Oct-12,5751.85,5676,5751.85,5666.2,118601.61
09-Oct-12,5708.15,5704.6,5728.65,5677.9,110171.04
10-Oct-12,5671.15,5652.15,5686.5,5647.05,103909.18
11-Oct-12,5663.5,5708.05,5721.1,5636.95,126772.74
12-Oct-12,5681.7,5676.05,5725,5659.35,125272.81
15-Oct-12,5674.25,5687.25,5693.7,5651.05,85991.72
16-Oct-12,5705.6,5648,5714,5635.6,107389.05
17-Oct-12,5681.1,5660.25,5684.35,5633.9,104526.85
18-Oct-12,5675.3,5718.7,5722.5,5650.55,116540.06
19-Oct-12,5703.3,5684.25,5711.7,5660,106162.7
22-Oct-12,5667.6,5717.15,5721.55,5658.05,92933.49
23-Oct-12,5715.65,5691.4,5720.8,5681.45,82842.11
25-Oct-12,5688.8,5705.3,5718.75,5685.7,135414.15
26-Oct-12,5683.55,5664.3,5697.2,5641.75,95574.35
29-Oct-12,5665.2,5665.6,5698.3,5645.1,92072.21
30-Oct-12,5656.35,5597.9,5689.9,5589.9,104394.12
31-Oct-12,5596.75,5619.7,5624.4,5583.05,99496.59
01-Nov-12,5609.85,5645.05,5649.75,5601.95,95755.43
02-Nov-12,5696.35,5697.7,5711.3,5682.55,102893.84
05-Nov-12,5693.05,5704.2,5709.2,5679.5,77613.85
06-Nov-12,5694.1,5724.4,5730.8,5693.65,94553.86
07-Nov-12,5718.6,5760.1,5777.3,5711.4,110698.06
08-Nov-12,5709,5738.75,5744.5,5693.95,111329.14
09-Nov-12,5731.1,5686.25,5751.7,5677.75,108888.64
12-Nov-12,5688.45,5683.7,5718.9,5665.75,129244.26
13-Nov-12,5689.7,5666.95,5698.25,5660.35,29510.29
15-Nov-12,5650.35,5631,5651.65,5603.55,132341.4
16-Nov-12,5624.8,5574.05,5650.15,5559.8,119256.47
19-Nov-12,5577.3,5571.4,5592.75,5549.25,90527.17
20-Nov-12,5604.8,5571.55,5613.7,5548.35,96589.77
21-Nov-12,5582.5,5614.8,5620.2,5561.4,93532.77
22-Nov-12,5628.6,5627.75,5643.35,5608,88517.25
23-Nov-12,5635.45,5626.6,5637.75,5593.55,86842.23
26-Nov-12,5648.65,5635.9,5649.2,5623.45,94769.86
27-Nov-12,5658.5,5727.45,5733.2,5658,135028.38
29-Nov-12,5736.7,5825,5833.5,5736.1,194199.62
30-Nov-12,5836,5879.85,5885.25,5827.85,203866.11
03-Dec-12,5878.25,5870.95,5899.15,5854.6,120100.58
04-Dec-12,5866.8,5889.25,5894.95,5859,125698.58
05-Dec-12,5906.6,5900.5,5917.8,5891.35,131441.28
06-Dec-12,5926.3,5930.9,5942.55,5838.9,136095.44
07-Dec-12,5934,5907.4,5949.85,5888.65,134174.41
10-Dec-12,5916.05,5908.9,5919.95,5888.1,109573.26
11-Dec-12,5923.8,5898.8,5965.15,5865.45,142425.93
12-Dec-12,5917.8,5888,5924.6,5874.25,139110.72
13-Dec-12,5900.35,5851.5,5907.45,5841.35,139902.04
14-Dec-12,5846.9,5879.6,5886.1,5839.15,113854.56
17-Dec-12,5860.5,5857.9,5886.05,5850.15,110714.17
18-Dec-12,5873.6,5896.8,5905.8,5823.15,139758.35
19-Dec-12,5917.3,5929.6,5939.4,5910.8,141249.07
20-Dec-12,5934.45,5916.4,5937.6,5881.45,119249.15
21-Dec-12,5888,5847.7,5888,5841.65,120631.73
24-Dec-12,5869,5855.75,5871.9,5844.7,78341.58
26-Dec-12,5864.95,5905.6,5917.3,5859.55,90300.34
27-Dec-12,5930.2,5870.1,5930.8,5864.7,138090.2
28-Dec-12,5887.15,5908.35,5915.75,5879.5,97064.32
31-Dec-12,5901.2,5905.1,5919,5897.15,75472.67
01-Jan-13,5937.65,5950.85,5963.9,5935.2,81894.7
02-Jan-13,5982.6,5993.25,6006.05,5982,119187.08
03-Jan-13,6015.8,6009.5,6017,5986.55,124615.08
04-Jan-13,6011.95,6016.15,6020.75,5981.55,125951.15
07-Jan-13,6042.15,5988.4,6042.15,5977.15,123648.25
08-Jan-13,5983.45,6001.7,6007.05,5964.4,119004.43
09-Jan-13,6006.2,5971.5,6020.1,5958.45,135723.69
10-Jan-13,5998.8,5968.65,6005.15,5947.3,127289.48
11-Jan-13,6012.4,5951.3,6018.85,5940.6,140237.76
14-Jan-13,5967.2,6024.05,6036.9,5962.15,127025.47
15-Jan-13,6037.85,6056.6,6068.5,6018.6,130228.26
16-Jan-13,6049,6001.85,6055.95,5992.05,127883.78
17-Jan-13,6001.25,6039.2,6053.2,5988.1,136425.45
18-Jan-13,6059.85,6064.4,6083.4,6048.3,147588.11
21-Jan-13,6085.75,6082.3,6094.35,6065.1,115883.85
22-Jan-13,6080.15,6048.5,6101.3,6040.5,123670.73
23-Jan-13,6052.85,6054.3,6069.8,6021.15,127753.67
24-Jan-13,6046.2,6019.35,6065.3,6007.85,150044.54
25-Jan-13,6024.5,6074.65,6080.55,6014.45,129148.4
28-Jan-13,6082.1,6074.8,6088.4,6061.4,110256.11
29-Jan-13,6064.7,6049.9,6111.8,6042.45,149753.44
30-Jan-13,6065,6055.75,6071.95,6044.15,120654.05
31-Jan-13,6045.65,6034.75,6058.05,6025.15,160284.25
01-Feb-13,6040.95,5998.9,6052.95,5983.2,120153.32
04-Feb-13,6025.2,5987.25,6038.5,5981.25,113991.3
05-Feb-13,5948.2,5956.9,5970.35,5946.9,109038.33
06-Feb-13,5988.05,5959.2,5990.9,5953.15,115000.86
07-Feb-13,5936.45,5938.8,5978.5,5927.6,112495.69
08-Feb-13,5929.1,5903.5,5953.7,5883.65,124773.73
11-Feb-13,5920.05,5897.85,5924.15,5879.1,94614.81
12-Feb-13,5894.35,5922.5,5927.65,5886.45,100355.05
13-Feb-13,5943.15,5932.95,5969.5,5922.95,110544.71
14-Feb-13,5933.2,5896.95,5940.2,5884.55,127471.71
15-Feb-13,5869.95,5887.4,5899.95,5853.9,100304.46
18-Feb-13,5888.65,5898.2,5911,5878.45,81812.4
19-Feb-13,5900.2,5939.7,5947.55,5883.15,81093.71
20-Feb-13,5966.3,5943.05,5971,5937.55,102344.1
21-Feb-13,5909.65,5852.25,5921.15,5844.4,132949.58
22-Feb-13,5837.95,5850.3,5873.8,5835.8,99189.97
25-Feb-13,5870.55,5854.75,5878.4,5825,96477.31
26-Feb-13,5838.3,5761.35,5838.85,5748.6,104693.4
27-Feb-13,5784.9,5796.9,5818.2,5749.7,119150.69
28-Feb-13,5834.35,5693.05,5849.9,5671.9,219961.97
01-Mar-13,5702.45,5719.7,5739.45,5679.9,121427.89
04-Mar-13,5704.7,5698.5,5712,5663.6,103920.16
05-Mar-13,5722.45,5784.25,5790.1,5722.4,108329.98
06-Mar-13,5816.4,5818.6,5828.7,5795.05,112718.79
07-Mar-13,5801.3,5863.3,5878,5801.3,101803.57
08-Mar-13,5883.65,5945.7,5952.85,5883,114160.78
11-Mar-13,5946.1,5942.35,5971.2,5930.35,101153.99
12-Mar-13,5944.6,5914.1,5952,5893.65,99650.94
13-Mar-13,5884.8,5851.2,5893.85,5842.25,92285.6
14-Mar-13,5845.95,5908.95,5920.15,5791.75,118668.29
15-Mar-13,5914.9,5872.6,5945.65,5861,156032.02
18-Mar-13,5816.75,5835.25,5850.2,5814.35,85887.72
19-Mar-13,5859.5,5745.95,5863.6,5724.3,132326.88
